id,novelId,chapterId,sourceSnapshotId,sourceIssueId,sourceType,conflictType,conflictKey,title,summary,severity,status,evidenceJson,affectedCharacterIdsJson,resolutionHint,lastSeenChapterOrder,createdAt,updatedAt
cmr8ldiof0de5v16zpqw8l6hc,cmr23pgks000fv16zpwg1ms38,cmr252pei0212v16zr43naa61,,cmr8ldio50de4v16zloc9uruv,audit_issue,plot,plot:missing_goal_changes:本章未展现李晴和阿力的目标变化，而这是must hit now义务。,plot/missing_goal_changes,本章未展现李晴和阿力的目标变化，而这是must hit now义务。,medium,resolved,"[""本章未展现李晴和阿力的目标变化，而这是must hit now义务。""]",,在阿条整理记录或最后躺下时，自然植入她对李晴立场转变的察觉（如李晴更坚定支持她）以及对阿力可能已在寻找退路的推断。,39,2026-07-06T02:19:25.263+00:00,2026-07-06T02:21:30.729+00:00
cmr8lg7hn0debv16zczz3besk,cmr23pgks000fv16zpwg1ms38,cmr252pei0212v16zr43naa61,,cmr8lg7hf0deav16z2ovbhxu7,audit_issue,continuity,continuity:missing_goal_changes:李晴和阿力的目标变化在章节中未体现，而章末义务要求这些改变必须在本章发生。,continuity/missing_goal_changes,李晴和阿力的目标变化在章节中未体现，而章末义务要求这些改变必须在本章发生。,medium,open,"[""李晴和阿力的目标变化在章节中未体现，而章末义务要求这些改变必须在本章发生。""]",,在阿条处理记录或独处时，通过外部信息（如李晴的一则消息或她发现的招聘记录）暗示阿力已改变目标（如寻找退路），并让李晴表现出更主动的支援或态度转变。,39,2026-07-06T02:21:30.731+00:00,2026-07-06T02:21:30.731+00:00
cmr8ljtlm0dfkv16zwrqwx1gh,cmr23pgks000fv16zpwg1ms38,cmr252pei0212v16zr43naa61,cmr8ljtl10dfcv16zselcftc2,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""查证阿力是否先找退路，并在团建中以红裙试探阿力反应，获取关系答案。"" to ""在团建中以红裙试探阿力，获取关系答案，但已从被动转为主动主导。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 查证阿力是否先找退路，并在团建中以红裙试探阿力反应，获取关系答案。"",""Previous state: 阿条从被动切割转为主动查证和试探，准备在团建上实施最后的测试。"",""Current goal: 在团建中以红裙试探阿力，获取关系答案，但已从被动转为主动主导。"",""Current state: 阿条通过仪式化清理，情感上降温，以审判者姿态面对明天，内心冷静而决绝。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",39,2026-07-06T02:24:19.354+00:00,2026-07-06T02:31:33.402+00:00
cmr8lk7tp0dghv16zg8qyts3w,cmr23pgks000fv16zpwg1ms38,cmr252pei0212v16zr43naa61,cmr8ljtl10dfcv16zselcftc2,,payoff_ledger,payoff_missing_progress,payoff:team_building_exposure_crisis:payoff_missing_progress,payoff/payoff_missing_progress,伏笔“团建暴露危机”存在专项风险：暴露风险高，需在团建中处理。,medium,resolved,"[""第39章红裙准备，团建即将开始。""]",[],为该伏笔补上明确推进动作，避免账本继续停滞。,39,2026-07-06T02:24:37.789+00:00,2026-07-06T02:31:52.669+00:00
cmr8lk7ts0dgiv16z2fali3xd,cmr23pgks000fv16zpwg1ms38,cmr252pei0212v16zr43naa61,cmr8ljtl10dfcv16zselcftc2,,payoff_ledger,payoff_missing_progress,payoff:red_dress_test:payoff_missing_progress,payoff/payoff_missing_progress,伏笔“红裙试探计划”存在专项风险：即将在团建中实施，需确保触发。,medium,resolved,"[""第39章阿条折入箱底，确立审判姿态。""]",[],为该伏笔补上明确推进动作，避免账本继续停滞。,39,2026-07-06T02:24:37.792+00:00,2026-07-06T02:31:52.669+00:00
cmr8lnh2j0dh1v16zd88200ds,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,,cmr8lnh2a0dgzv16zq8r2htg5,audit_issue,plot,plot:obligation_missing:拼房名单中阿条与李晴同住，阿力单人间，未出现任何迫使阿条直接面对公开距离与暴露压力的变量。,plot/obligation_missing,拼房名单中阿条与李晴同住，阿力单人间，未出现任何迫使阿条直接面对公开距离与暴露压力的变量。,high,resolved,"[""拼房名单中阿条与李晴同住，阿力单人间，未出现任何迫使阿条直接面对公开距离与暴露压力的变量。""]",,在名单公布后增加意外转折（如房间调配冲突、相邻房间安排、李晴临时被调走等），使阿条被迫进入暴露风险极高的住宿情境。,40,2026-07-06T02:27:09.739+00:00,2026-07-06T02:30:03.900+00:00
cmr8lnh2l0dh2v16z5r8bdhjo,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,,cmr8lnh2a0dh0v16zcddi4nn8,audit_issue,plot,plot:ending_hook_soft:结尾仅停留在推开玻璃门，缺乏对下一章的悬念或急迫压力。,plot/ending_hook_soft,结尾仅停留在推开玻璃门，缺乏对下一章的悬念或急迫压力。,medium,resolved,"[""结尾仅停留在推开玻璃门，缺乏对下一章的悬念或急迫压力。""]",,在结尾强化拼房威胁的即刻影响，让阿条在进入酒店前已感受到无法躲避的暴露危机。,40,2026-07-06T02:27:09.741+00:00,2026-07-06T02:30:03.900+00:00
cmr8lr7gf0dhav16z1i6ttu1d,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,,cmr8lr7fg0dh9v16z9t05easl,audit_issue,plot,plot:missing_must_hit_now:正文中阿条未向阿力发送任何决绝信息，未满足must hit now中的'发送决绝信息'要求，也未封印红裙，未完全实现'不再回头的封闭'。,plot/missing_must_hit_now,正文中阿条未向阿力发送任何决绝信息，未满足must hit now中的'发送决绝信息'要求，也未封印红裙，未完全实现'不再回头的封闭'。,medium,open,"[""正文中阿条未向阿力发送任何决绝信息，未满足must hit now中的'发送决绝信息'要求，也未封印红裙，未完全实现'不再回头的封闭'。""]",,在合适位置（如大巴上或结尾）插入阿条编辑一条简短的决绝消息（如'不必再联系'）并发送后关机的场景，完成外部行动转化。或通过其他外部行动（如扔掉信物）体现封闭。,40,2026-07-06T02:30:03.903+00:00,2026-07-06T02:30:03.903+00:00
cmr8lr7gi0dhbv16zic28x2z0,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,,cmr8lr7fd0dh7v16z1wxuxr4d,audit_issue,continuity,continuity:forbidden_crossing:正文第x段详细描写阿条清空聊天记录并保留截屏留档文件夹，违反forbidden crossings中'不得提前揭露：她已截图留档、废除暗语、删除聊天，完成绝情准备'的约束。,continuity/forbidden_crossing,正文第X段详细描写阿条清空聊天记录并保留截屏留档文件夹，违反forbidden crossings中'不得提前揭露：她已截图留档、废除暗语、删除聊天，完成绝情准备'的约束。,medium,open,"[""正文第X段详细描写阿条清空聊天记录并保留截屏留档文件夹，违反forbidden crossings中'不得提前揭露：她已截图留档、废除暗语、删除聊天，完成绝情准备'的约束。""]",,删除或替换为模糊表述，如仅说明她做了某种决裂性的手机清理，但不透露截屏留档具体细节。,40,2026-07-06T02:30:03.906+00:00,2026-07-06T02:30:03.906+00:00
cmr8lt4il0diuv16zmamb2tus,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,cmr8lt4hp0dinv16ztw5fne9q,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""在团建中以红裙试探阿力，获取关系答案，但已从被动转为主动主导。"" to ""在失去李晴的陪伴下独自应对拼房不确定性，维持冷静表象"". Confirm this chapter includes a clear transition trigger.",medium,open,"[""Previous goal: 在团建中以红裙试探阿力，获取关系答案，但已从被动转为主动主导。"",""Previous state: 阿条通过仪式化清理，情感上降温，以审判者姿态面对明天，内心冷静而决绝。"",""Current goal: 在失去李晴的陪伴下独自应对拼房不确定性，维持冷静表象"",""Current state: 阿条将试探决心压制成外部克制，但拼房变量直接威胁安全距离，红裙仍作为潜在引爆点深藏。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",40,2026-07-06T02:31:33.405+00:00,2026-07-06T02:31:33.405+00:00
cmr8ltjds0djpv16z3w664bkg,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,cmr8lt4hp0dinv16ztw5fne9q,,payoff_ledger,payoff_missing_progress,payoff:red_dress_plan:payoff_missing_progress,payoff/payoff_missing_progress,伏笔“红裙试探”存在专项风险：红裙试探计划搁置，需后续推进。,medium,open,"[""第40章红裙已携带但未使用。""]",[],为该伏笔补上明确推进动作，避免账本继续停滞。,40,2026-07-06T02:31:52.672+00:00,2026-07-06T02:31:52.672+00:00
